ZONEID,TIMESTAMP,TARGETVAR,U10,V10,U100,V100
1,20120729 2:00,0.237571651,2.382666701,5.261535683,3.428478858,7.656449055
1,20120729 3:00,0.168123292,2.453038829,5.013454912,3.537607054,7.285226076
1,20120729 4:00,0.241706604,2.496062547,4.733294731,3.594222434,6.962882991
1,20120729 5:00,0.208345077,2.718518517,4.748799779,3.922837792,6.969488382
1,20120729 6:00,0.119255708,2.276274715,4.331767449,3.377607067,6.640539907
1,20120729 7:00,0.270275347,1.6359217,2.904233701,2.831966086,5.341259481
1,20120729 8:00,0.170754627,1.352432084,2.004406249,3.22663272,5.347864872
1,20120729 9:00,0.088243584,1.284728093,2.078723549,3.025196839,5.502431023
1,20120729 10:00,0.054318203,1.224694998,2.246071138,2.495555856,5.365038889
1,20120729 11:00,0.059674842,1.215356517,2.493082595,2.038530252,4.99381591
1,20120729 12:00,0.074804996,0.991566478,2.163199329,1.727555919,4.905303669
1,20120729 13:00,0.076496566,0.872167322,2.272269323,1.434632865,5.209151659
1,20120729 14:00,0,0.65004487,2.302744762,1.041607256,5.440340347
1,20120729 15:00,0.018037541,0.405576766,2.131119919,0.549299604,5.363057271
1,20120729 16:00,0.064373647,0.167111971,2.000663651,-0.094802908,5.04533796
1,20120729 17:00,0.074617043,0.027368266,2.022049924,-0.487008004,4.896716661
1,20120729 18:00,0.025746522,0.064388675,2.035951002,-0.342187503,5.254728858
1,20120729 19:00,0.00976177,0.175116384,2.025792522,0.020068878,5.631896688
1,20120729 20:00,0.044732637,0.299851815,2.110802959,0.419658589,5.811563326
1,20120729 21:00,0.053848323,0.303854021,2.239120599,0.453299612,6.098237299
1,20120729 22:00,0.016906893,0.179452107,2.384547258,0.072581694,6.116732394
1,20120729 23:00,0.017479558,0.056050745,3.223958488,-0.26218751,5.760041275
1,20120730 0:00,0.101682169,-0.27279721,4.494303126,-0.483725953,6.590338934
1,20120730 1:00,0.088807442,-0.919884917,4.926500828,-1.362558529,7.065241
1,20120730 2:00,0.060332674,-0.949632338,4.743570534,-1.381385857,6.724549498
1,20120730 3:00,0.065216498,-0.441476392,4.241497234,-0.728159438,6.046580236
1,20120730 4:00,0.06240015,-0.426777666,4.592723399,-0.674133193,6.570931085
1,20120730 5:00,0.069072455,-0.438676634,4.293843441,-0.730205887,6.306707415
1,20120730 6:00,0.054788082,-0.503770991,4.227425673,-0.81861247,6.355865307
1,20120730 7:00,0.051498919,-0.270691198,3.226093385,-0.623790555,5.762556859
1,20120730 8:00,0.035241048,-0.243743534,2.621579121,-0.702783474,5.468975004
1,20120730 9:00,0.045202515,-0.202097144,2.163409091,-0.779320655,5.431423836
1,20120730 10:00,0.008833755,-0.276640682,2.134140244,-1.002792851,5.524960381
1,20120730 11:00,0.022648247,-0.392830609,2.192677938,-1.261054675,5.494236699
1,20120730 12:00,0.02791091,-0.510070445,2.208438087,-1.495577694,5.290094897
1,20120730 13:00,0.018698314,-0.602112466,2.115002921,-1.698176113,4.954865383
1,20120730 14:00,0.026404355,-0.609811798,1.945018463,-1.775122584,4.531561312
1,20120730 15:00,0.045860351,-0.583564074,1.907306679,-1.643740578,4.141711918
1,20120730 16:00,0.024245841,-0.456525087,1.838074599,-1.319992397,3.712263111
1,20120730 17:00,0.004023354,-0.403329699,1.795859915,-1.198024055,3.619409314
1,20120730 18:00,0,-0.393180579,1.755333819,-1.201707663,3.663787967
1,20120730 19:00,0.024433793,-0.398780093,1.592666573,-1.39284597,4.003113972
1,20120730 20:00,0.017761485,-0.537018109,1.636569844,-1.746472302,4.294647582
1,20120730 21:00,0.00544768,-0.646208643,1.738447946,-1.896272346,4.386135881
1,20120730 22:00,0.023869935,-0.674206216,1.483471259,-2.04484452,4.230469223
1,20120730 23:00,0.001767925,-1.041324389,1.936012664,-2.003915546,3.584589141
1,20120731 0:00,0,-1.4518388,3.082563462,-2.178682264,4.184725073
1,20120731 1:00,0,-2.609344954,2.477343863,-3.728752737,3.526514627
1,20120731 2:00,0,-1.947914527,2.813312446,-2.722342394,3.826627714
1,20120731 3:00,0,-1.304517256,3.217485178,-1.860135253,4.319398144
1,20120731 4:00,0,-1.064611867,3.25183986,-1.538595996,4.391247252
1,20120731 5:00,0,-1.069442177,3.320044008,-1.571728847,4.526679641
1,20120731 6:00,0,-1.250417785,2.979023266,-1.837168163,4.274889847
1,20120731 7:00,0.012020135,-0.950294534,2.184823849,-1.836415144,3.972869261
1,20120731 8:00,0.014281433,-0.602512225,1.74326514,-1.782574262,4.176335761
1,20120731 9:00,0.003283291,-0.533921825,1.935247187,-1.627828788,4.337837295
1,20120731 10:00,0.007045275,-0.487872872,1.975159244,-1.502451068,4.349918119
1,20120731 11:00,0.003565219,-0.718117641,1.773578095,-1.881596304,4.211306566
1,20120731 12:00,0,-1.078780776,1.591195149,-2.602612319,3.937898456
1,20120731 13:00,0,-1.393394957,1.57502824,-2.812704714,3.265823174
1,20120731 14:00,0,-1.548608913,1.665967105,-2.63612168,2.816289375
1,20120731 15:00,0,-1.768549021,1.481563296,-2.696363227,2.494557972
1,20120731 16:00,0,-1.921186812,0.85661121,-2.675278685,1.846644337
1,20120731 17:00,0,-1.508678352,0.129605509,-2.089429641,1.217805685
1,20120731 18:00,0,-0.554531147,-0.256379449,-1.28445197,0.992085037
1,20120731 19:00,0,-0.360674712,-0.214951744,-0.899659089,1.077286634
1,20120731 20:00,0,-0.325574461,-0.215962176,-0.749055222,1.027691674
1,20120731 21:00,0,-0.25666204,-0.155841482,-0.600710413,0.810872685
1,20120731 22:00,0,-0.065381771,-0.194237892,-0.235496034,0.690064451
1,20120731 23:00,0,0.162608854,-0.356917416,0.179041111,0.470702131
1,20120801 0:00,0,0.084357834,-0.078543447,0.075500952,-0.003629147
1,20120801 1:00,0,-0.881333455,-0.289975969,-1.101673438,-0.364752211
1,20120801 2:00,0,-1.162674314,-0.26526199,-1.487470969,-0.416151196
1,20120801 3:00,0,-1.057483498,-0.302108286,-1.372042479,-0.502921527
1,20120801 4:00,0.000925079,-1.142705888,-0.333113097,-1.457725935,-0.552109804
1,20120801 5:00,0.018607273,-1.136287465,-0.43960788,-1.456838023,-0.74499417
1,20120801 6:00,0.007036463,-0.926975571,-0.391527957,-1.201119522,-0.736704011
1,20120801 7:00,0.002713562,-0.268017515,0.112637219,-0.444618956,-0.626721235
1,20120801 8:00,0.026689221,-0.664533402,-0.077435748,-0.352720119,-0.783681579
1,20120801 9:00,0.010807254,-1.186565109,-1.103739903,-1.25128652,-1.865823667
1,20120801 10:00,0.020016917,-0.650626819,-2.255411333,-0.378913507,-3.344235355
1,20120801 11:00,0.04952542,-0.444167558,-2.226653248,0.037960925,-4.329106245
1,20120801 12:00,0.043698899,-0.341829375,-2.172731839,-0.274139955,-4.843096103
1,20120801 13:00,0.085048396,0.412335284,-2.143524409,1.156729368,-5.338847611
1,20120801 14:00,0.220280041,-0.049434566,-2.124651916,0.62709018,-5.705272639
1,20120801 15:00,0.212574002,-0.108983265,-2.213622241,0.150281725,-6.112043107
1,20120801 16:00,0.209002908,0.266851038,-2.375835814,1.046628347,-6.456913722
1,20120801 17:00,0.224227042,0.172001014,-2.711945931,0.827758171,-6.855946708
1,20120801 18:00,0.328728497,0.337097108,-2.997280054,1.049292081,-7.048831074
1,20120801 19:00,0.501550599,0.528580049,-3.351363974,1.365388562,-7.279297494
1,20120801 20:00,0.611126757,0.413405021,-3.497401124,1.138083227,-7.589349441
1,20120801 21:00,0.574194144,0.669428768,-3.79891167,1.577155446,-7.788865934
1,20120801 22:00,0.61949063,0.492208988,-4.081999068,1.146518386,-7.963511951
1,20120801 23:00,0.698900463,0.341376056,-4.428893467,0.782918642,-7.718123244
1,20120802 0:00,0.588760439,0.407343178,-4.73714419,0.822430702,-7.676672449
1,20120802 1:00,0.47420354,0.860813926,-5.059161168,1.44071764,-7.616111108
1,20120802 2:00,0.427967289,1.174125097,-5.260892278,1.867563889,-7.702176865
1,20120802 3:00,0.341039367,1.414380538,-5.214402804,2.129776048,-7.548271041
1,20120802 4:00,0.174607645,1.517185765,-5.019728132,2.277299291,-7.342725763
1,20120802 5:00,0.125364154,1.284085267,-4.775658394,1.947568657,-7.132117794
1,20120802 6:00,0.107132785,1.012197448,-4.25970825,1.738076403,-6.96049255
1,20120802 7:00,0.305046512,0.577252253,-3.713456931,1.29781895,-7.079465802
1,20120802 8:00,0.351752649,0.10615577,-3.41127535,0.521356488,-7.149330945
1,20120802 9:00,0.324029688,0.107662073,-3.344861816,0.529218228,-7.385758642
1,20120802 10:00,0.156846157,0.417584061,-3.417916704,1.212727173,-7.775585893
1,20120802 11:00,0.217836664,0.87888957,-3.466896685,2.203768898,-7.800899351
1,20120802 12:00,0.159289537,1.414757114,-3.657835596,3.34187141,-7.837856999
1,20120802 13:00,0.165961844,1.349609478,-3.683985925,3.130529334,-7.64547472
1,20120802 14:00,0.140870215,1.364672515,-3.395502136,2.952484041,-6.808611802
1,20120802 15:00,0.112865331,1.784554673,-2.984153308,4.015206338,-6.04718299
1,20120802 16:00,0.05779532,2.11857752,-2.375224217,4.804617548,-4.620516504
1,20120802 17:00,0.054788083,2.269584466,-1.82108629,4.939654498,-3.304216695
1,20120802 18:00,0.022169557,2.502684965,-1.347474775,4.884159861,-2.037024994
1,20120802 19:00,0.000646087,2.280128592,-1.000464058,4.701490014,-1.39608824
1,20120802 20:00,0.009679542,2.086568566,-1.016652357,4.316264743,-1.323691751
1,20120802 21:00,0.011559063,1.987152521,-1.076424538,4.212674754,-1.523668068
1,20120802 22:00,0.021426556,2.159624296,-1.172724163,4.237184885,-1.682636584
1,20120802 23:00,0.027441029,2.941019343,-1.633052972,4.737561528,-2.096258485
1,20120803 0:00,0.037496475,3.187676574,-1.646335679,4.66449359,-2.295728533
1,20120803 1:00,0.035616953,3.59381933,-2.412665099,4.835859034,-3.359508246
1,20120803 2:00,0.094258055,4.155188837,-2.468730601,5.796090919,-3.577535986
1,20120803 3:00,0.222159568,4.332299161,-2.72625814,6.270806785,-4.013591464
1,20120803 4:00,0.426839564,4.491074276,-3.086198664,6.522155826,-4.493069657
1,20120803 5:00,0.449205891,4.233601117,-3.324290163,6.32038931,-4.93461011
1,20120803 6:00,0.505027712,3.609813875,-3.050690512,5.672380063,-4.679558793
1,20120803 7:00,0.423926311,2.624003768,-2.740835171,5.170172896,-5.109672215
1,20120803 8:00,0.412179295,2.032985837,-2.946034908,4.663056568,-6.147246571
1,20120803 9:00,0.388779243,1.897227263,-3.225988649,4.28799667,-6.507883649
1,20120803 10:00,0.44112394,2.393058148,-3.646853685,4.962515387,-6.972735243
1,20120803 11:00,0.582839939,3.257543782,-3.79710923,6.124513788,-6.759735398
1,20120803 12:00,0.614603876,2.893960473,-3.80009939,5.5393418,-6.653235475
1,20120803 13:00,0.391786478,3.332445064,-3.78739121,6.462264062,-6.969078594
1,20120803 14:00,0.565548343,3.963254301,-3.52463089,7.481405879,-6.152274464
1,20120803 15:00,0.831970674,4.209804356,-3.418853976,7.481896795,-5.579094622
1,20120803 16:00,0.743069238,4.339321157,-2.72812699,7.546206804,-4.441876561
1,20120803 17:00,0.537543449,4.661162604,-1.620646439,7.892302652,-2.342959626
1,20120803 18:00,0.388685262,3.971446629,-0.350202162,6.87757908,-0.019158734
1,20120803 19:00,0.326191141,3.355071493,-0.03997305,6.133841194,0.406840957
1,20120803 20:00,0.220280045,2.681740173,-0.511670808,5.356230096,-0.388937437
1,20120803 21:00,0.122074989,2.127002551,-0.865631011,4.770076277,-0.936977812
1,20120803 22:00,0.065877265,1.974079099,-1.176233892,4.457362723,-1.41051395
1,20120803 23:00,0.034489237,2.354047063,-1.36909922,3.959082885,-1.605230547
1,20120804 0:00,0.066817026,3.569632458,-0.992712816,4.912441945,-1.237737251
1,20120804 1:00,0.043886851,2.932354379,-1.519467172,4.071384151,-1.99339394
1,20120804 2:00,0.159195564,2.97175094,-2.375000773,4.079890775,-3.256433661
1,20120804 3:00,0.138332859,3.451745785,-2.951106061,4.761421502,-4.106484536
1,20120804 4:00,0.169626909,4.129527451,-3.261581964,5.887298253,-4.666052324
1,20120804 5:00,0.410675683,4.712837769,-4.262866753,7.023182797,-6.231879203
1,20120804 6:00,0.570153168,3.811540916,-3.11281226,6.249580372,-4.937811823
1,20120804 7:00,0.230053562,2.679492773,-3.014494891,4.83948229,-5.16730951
1,20120804 8:00,0.201954701,2.295979304,-2.880817766,5.114696607,-5.668031738
1,20120804 9:00,0.378535838,2.162915406,-3.30815335,4.901030219,-6.658776999
1,20120804 10:00,0.627666552,2.02784148,-3.687623899,4.454182246,-7.285749702
1,20120804 11:00,0.779062102,1.775783885,-4.212414419,3.879734908,-8.308057583
1,20120804 12:00,0.804247699,2.045127726,-4.757903333,4.170461305,-8.854786339
1,20120804 13:00,0.839958631,2.624819993,-5.069672886,5.068660757,-8.965522986
1,20120804 14:00,0.677379934,2.687934893,-4.844577856,5.227284282,-8.744049693
1,20120804 15:00,0.660276275,3.124111113,-4.712625597,5.902309943,-8.505457691
1,20120804 16:00,0.612536403,3.847319426,-4.653548932,7.032690201,-7.823919104
1,20120804 17:00,0.739122242,4.355454673,-4.282271497,7.92038147,-7.34994486
1,20120804 18:00,0.5515459,4.647310835,-3.841999417,8.319692425,-6.430349231
1,20120804 19:00,0.319706786,4.101789055,-3.626822368,7.362947381,-6.063901874
1,20120804 20:00,0.664035315,3.892746074,-3.164558244,7.013675393,-5.228829869
1,20120804 21:00,0.960717956,3.787420572,-2.844164361,6.837037841,-4.446718869
1,20120804 22:00,0.96353725,4.411333469,-3.086508052,7.729733007,-4.854893078
1,20120804 23:00,0.954985424,5.074240923,-3.750150296,8.364727495,-5.732761855
1,20120805 0:00,0.997556617,7.156228613,-4.120134081,11.19893457,-6.578533052
1,20120805 1:00,0.998872288,8.301205995,-3.804239554,12.49064956,-5.886610904
1,20120805 2:00,0.997274695,8.162651293,-3.10088927,12.64237782,-4.702333281
1,20120805 3:00,0.989098748,8.400503531,-2.171283262,13.04502241,-3.232175464
1,20120805 4:00,0.997556618,9.521641994,-1.271723286,14.62810308,-1.880794754
1,20120805 5:00,0.985527667,9.251075451,-0.607523891,14.14247443,-0.767550499
1,20120805 6:00,0.988816844,8.4963372,1.048194547,13.35682645,1.83739448
1,20120805 7:00,0.972371023,7.294760035,0.997662585,11.71334909,1.849621535
1,20120805 8:00,0.95921435,6.540791532,1.04091066,11.10250779,2.10464297
1,20120805 9:00,0.963725205,6.015053413,0.598869802,10.28936214,1.42458581
1,20120805 10:00,0.964852921,5.695222976,0.240593637,9.888681667,0.83419372
1,20120805 11:00,0.936096217,5.110983983,-0.08672601,9.395687562,0.323568609
1,20120805 12:00,0.950192648,5.082888168,0.048025889,9.241995177,0.562287304
1,20120805 13:00,0.874635829,5.234143718,0.289304628,9.246414446,0.928516717
1,20120805 14:00,0.909688933,4.913158659,0.31161153,9.018085503,1.018181787
1,20120805 15:00,0.906869643,4.880829228,0.4354376,8.880597107,1.23069965
1,20120805 16:00,0.8452213,4.712639215,0.483693347,8.617405035,1.299986296
1,20120805 17:00,0.906963592,4.520202129,0.548793082,8.554062167,1.495036937
1,20120805 18:00,0.830373062,4.30813646,0.704941398,8.338991034,1.847874813
1,20120805 19:00,0.641669003,4.362403718,0.913442648,8.223598987,2.203041651
1,20120805 20:00,0.784324752,4.09684054,1.03453726,7.955005585,2.554132805
1,20120805 21:00,0.829245356,3.456025043,0.75547336,7.498838729,2.324147721
1,20120805 22:00,0.558112474,3.403682156,0.581570571,7.297025405,1.980625697
1,20120805 23:00,0,4.039109414,0.807371051,6.897818027,1.952095901
1,20120806 0:00,0.031667019,4.342390262,0.976721411,6.530036568,1.800713314
1,20120806 1:00,0.162014847,4.626747191,2.510855391,6.849179119,3.80890918
1,20120806 2:00,0.246499384,4.79385206,2.125402276,6.936851492,3.136744589
1,20120806 3:00,0.214829431,5.339857506,1.983130076,7.700230831,3.012803433
1,20120806 4:00,0.191711301,5.367060624,1.450859324,7.831497202,2.167121225
1,20120806 5:00,0.169908838,5.46304877,1.201314796,7.984076194,1.865050688
1,20120806 6:00,0.120289445,4.786468357,0.54677177,7.202774878,0.96172143
1,20120806 7:00,0.218776426,3.241719855,-0.247316192,5.947752121,-0.266737184
1,20120806 8:00,0.125458129,2.359561591,-0.676405509,5.453686813,-1.150466445
1,20120806 9:00,0.062306173,2.030015243,-0.930040931,5.054559544,-1.647960477
1,20120806 10:00,0.064561599,1.83143248,-1.037767804,5.092341009,-2.054372173
1,20120806 11:00,0.115966543,1.808892753,-1.154585552,5.24298249,-2.388725057
1,20120806 12:00,0.204492057,1.686090105,-1.335039428,5.067637744,-2.823960277
1,20120806 13:00,0.229207778,1.598651511,-1.52594781,4.830292645,-3.342783718
1,20120806 14:00,0.247063242,1.598262895,-1.715038018,4.719854517,-3.715760125
1,20120806 15:00,0.36302978,1.381415181,-2.030945936,4.244195564,-4.478430583
1,20120806 16:00,0.450333601,1.108995382,-2.319581229,3.669239171,-5.441712771
1,20120806 17:00,0.406916636,0.898754139,-2.480035179,3.084110846,-5.991665619
1,20120806 18:00,0.439902245,0.969870863,-2.632307341,3.009032294,-6.313912623
1,20120806 19:00,0.481439704,1.126871717,-2.792761291,3.194548973,-6.451112599
1,20120806 20:00,0.611032783,1.269882396,-3.159578112,3.151923731,-6.586006694
1,20120806 21:00,0.728221023,1.29941721,-3.497758675,3.053595047,-6.979736038
1,20120806 22:00,0.696175153,1.302137522,-3.89775719,2.836593814,-7.314088923
1,20120806 23:00,0.594492982,1.403954907,-4.313210194,2.865656479,-7.54583006
1,20120807 0:00,0.507846994,1.570282545,-4.460936919,2.531435829,-6.739924315
1,20120807 1:00,0.592425506,1.545146442,-5.08271179,2.340403075,-7.446561458
1,20120807 2:00,0.704069154,1.792948672,-5.321682107,2.649506416,-7.69099223
1,20120807 3:00,0.682360661,1.989882409,-5.557501167,2.919915599,-8.019150671
1,20120807 4:00,0.764025917,3.562445535,-6.424622031,4.856873219,-9.483709637
1,20120807 5:00,0.667418471,3.455985046,-6.397836347,5.087688378,-9.711259831
1,20120807 6:00,0.672587151,2.239138025,-5.433551728,3.709096473,-8.784178475
1,20120807 7:00,0.759139166,1.14510208,-4.854245663,2.311607421,-8.884786722
1,20120807 8:00,0.685179945,0.701092806,-4.460338548,1.784287019,-9.158927312
1,20120807 9:00,0.890893696,0.464554313,-4.833762493,1.338854256,-9.767978574
1,20120807 10:00,0.958556499,0.253086721,-5.269686368,0.793536571,-10.3554227
1,20120807 11:00,0.93741187,0.131365685,-5.60582044,0.519527932,-10.81187353
1,20120807 12:00,0.928672092,-0.016152945,-5.891009192,0.24057004,-11.18594714
1,20120807 13:00,0.937881746,0.056152984,-6.198781952,0.317508426,-11.56002076
1,20120807 14:00,0.934686569,0.427856329,-6.392584253,0.992856484,-11.79634885
1,20120807 15:00,0.948501055,0.653131084,-6.537542071,1.418042303,-11.94557316
1,20120807 16:00,0.934028735,0.926004214,-6.535966443,1.918816712,-11.92194035
1,20120807 17:00,0.915515449,1.397627813,-6.339538094,2.73229392,-11.57555089
1,20120807 18:00,0.784700666,1.876518339,-5.993950252,3.640256865,-11.03469716
1,20120807 19:00,0.473545707,2.36703595,-5.341114858,4.647204868,-9.973921628
1,20120807 20:00,0.418945575,2.420811214,-4.843216264,4.895567378,-9.080601429
1,20120807 21:00,0.35071891,2.394286928,-4.397313409,5.031446868,-8.481678514
1,20120807 22:00,0.247627096,2.3971937,-4.404141132,4.880269688,-7.919892871
1,20120807 23:00,0.069333827,3.142780468,-4.293321931,5.387343146,-6.975930937
1,20120808 0:00,0,3.251421035,-3.92462487,5.740989764,-6.227783711
1,20120808 1:00,0,3.038974179,-3.524599801,5.369867959,-5.375465222
1,20120808 2:00,0.302403435,4.77715391,-2.719361248,7.389088355,-4.313224419
1,20120808 3:00,0.628700293,6.293484724,-2.178762674,10.05315999,-3.412482058
1,20120808 4:00,0.765435568,5.623579447,-1.090019784,8.605306547,-1.654243782
1,20120808 5:00,0.805657353,5.474953747,-0.264838911,8.367281358,-0.250761499
1,20120808 6:00,0.894088894,5.157653134,-0.385570796,8.289537112,-0.433883165
1,20120808 7:00,0.751996969,4.829020357,-0.119313871,8.681985802,0.047909261
1,20120808 8:00,0.925382938,4.097224025,-0.055175057,8.187298105,0.234409554
1,20120808 9:00,0.887792485,3.76554028,-0.283703268,7.966845245,-0.14061821
1,20120808 10:00,0.9102528,3.561997167,-0.706803846,7.744262406,-0.962976389
1,20120808 11:00,0.917958826,3.99305528,-0.623261694,8.407750965,-0.84337294
1,20120808 12:00,0.962221588,4.450700395,-0.01636838,8.679855823,0.46145339
1,20120808 13:00,0.953669747,4.629835769,0.040224691,8.426920778,0.497942578
1,20120808 14:00,0.952542028,4.68083051,0.585674099,8.622346381,1.421659613
1,20120808 15:00,0.95601915,4.466391085,0.727426267,8.357696451,1.776415606
1,20120808 16:00,0.957616755,4.293357646,0.92361558,8.160673363,2.206852878
1,20120808 17:00,0.959308319,4.314278565,1.262635025,7.974300173,2.823790444
1,20120808 18:00,0.90329854,4.176113326,1.461519246,7.758639767,3.240713202
1,20120808 19:00,0.947843219,4.288563269,1.685196622,7.98282009,3.616416692
1,20120808 20:00,0.956864944,4.354812847,1.742328674,8.006249863,3.642769995
1,20120808 21:00,0.963443282,4.196162541,1.930972244,7.760237251,4.039420982
1,20120808 22:00,0.948031191,4.216647608,2.191300371,7.462572641,4.328631582
1,20120808 23:00,0.928390163,4.162166046,2.252744276,7.440740353,4.760420306
1,20120809 0:00,0.934780546,5.396936152,4.657680303,8.262379876,6.959907465
1,20120809 1:00,0.922563647,6.730959471,6.536685103,9.933735022,9.714055772
1,20120809 2:00,0.796353704,6.653512492,6.804419146,9.786788012,10.02736884
1,20120809 3:00,0.7353632,5.971200277,6.83495915,8.811208404,10.19597909
1,20120809 4:00,0.666478694,6.039128633,7.46662825,8.840385608,11.20260743
1,20120809 5:00,0.6475895,5.574879422,7.59235127,8.19318217,11.48886737
1,20120809 6:00,0.592801418,4.307604547,6.313234068,6.594801876,9.839255172
1,20120809 7:00,0.678413668,3.448332474,4.758747823,5.591106052,8.005933303
1,20120809 8:00,0,2.882407061,3.568705635,5.304108462,6.91814555
1,20120809 9:00,0,2.725349778,3.382920606,4.937536678,6.58658734
1,20120809 10:00,0,2.522862704,2.970630541,4.754516034,6.099630879
1,20120809 11:00,0,2.381814015,2.687626496,4.660087991,5.846086365
1,20120809 12:00,0,2.35369081,2.45908546,4.748680593,5.564859572
1,20120809 13:00,0,2.339412876,2.448905459,4.534891261,5.380520757
1,20120809 14:00,0,2.239034668,2.318601438,4.575208852,5.42078589
1,20120809 15:00,0,2.329461588,2.374082447,4.770961367,5.569892714
1,20120809 16:00,0,2.548822585,2.598551482,4.859023474,5.584362996
1,20120809 17:00,0,2.595983036,2.877992526,4.677594314,5.758006385
1,20120809 18:00,0,2.349364163,2.894789529,4.326937369,5.911517207
1,20120809 19:00,0,2.04822954,2.77313851,3.875486446,5.791350949
1,20120809 20:00,0,1.760940186,2.495733466,3.531195437,5.554164146
1,20120809 21:00,0,1.659263984,2.361866445,3.235179438,5.140817383
1,20120809 22:00,0,1.795120697,2.621456486,3.080805504,5.050849974
1,20120809 23:00,0,1.866077706,3.052579554,2.996987353,5.520819582
1,20120810 0:00,0.201669835,2.332057576,4.198338734,3.372577545,6.354433678
1,20120810 1:00,0.418569671,1.911036764,4.768726874,2.805928872,6.837947052
1,20120810 2:00,0.158255798,2.07934676,5.38254037,2.864899604,7.62301983
1,20120810 3:00,0.141058169,1.957438016,5.132307623,2.764179681,7.438296823
1,20120810 4:00,0.30119349,1.809797668,4.259589948,2.543952701,6.295518901
1,20120810 5:00,0.223005352,2.07934676,4.467084924,2.917086092,6.507637269
1,20120810 6:00,0.182219711,1.939721174,4.114653158,2.85811536,6.236814556
1,20120810 7:00,0.262287373,1.47823963,3.525615182,2.421836318,6.020782565
1,20120810 8:00,0.272248846,1.011696132,2.637412807,2.132723174,5.982429059
1,20120810 9:00,0.261723517,0.79065744,2.425582115,1.727756025,5.901808425
1,20120810 10:00,0.241236717,0.740459721,2.30727901,1.530491099,5.57619499
1,20120810 11:00,0.187482378,0.768300473,2.130134045,1.516400748,5.179353615
1,20120810 12:00,0.26679823,0.815967214,1.947414589,1.70688143,5.252147003
1,20120810 13:00,0.216990879,0.947156208,2.2149902,1.906233815,5.548799628
1,20120810 14:00,0.13786298,0.915518991,2.359307601,1.789857946,5.760917996
1,20120810 15:00,0.158443752,0.934501321,2.582287276,1.59468048,5.503401601
1,20120810 16:00,0.134385864,0.891052876,2.552556653,1.470998503,5.304589552
1,20120810 17:00,0.184381161,0.875445182,2.681389354,1.378106554,5.389906534
1,20120810 18:00,0.133446101,0.817654532,2.849243499,1.252337117,5.623158466
1,20120810 19:00,0.067756787,0.635845989,3.059835415,0.86250405,5.691255506
1,20120810 20:00,0.114368949,0.333394191,2.952061905,0.297324382,5.460351748
1,20120810 21:00,0.039469973,0.031364223,2.79659552,-0.254808663,5.209879875
1,20120810 22:00,0.001861902,-0.269400257,2.939054757,-0.752145896,5.112822024
1,20120810 23:00,0,-1.086905953,4.195173597,-1.876242853,6.464587416
1,20120811 0:00,0,-1.554293111,4.686967659,-2.314609354,6.690794826
1,20120811 1:00,0.107696642,-0.962656529,5.541188913,-1.408955113,8.015009265
1,20120811 2:00,0.130062958,-0.80581452,5.461239633,-1.232441932,7.766558493
1,20120811 3:00,0.204680006,-0.675685263,5.133447584,-1.048496617,7.427403472
1,20120811 4:00,0.089277322,-0.580664192,5.336395757,-0.932834032,7.67191058
1,20120811 5:00,0.214077621,-0.503197214,5.15620238,-0.823674565,7.448699252
1,20120811 6:00,0.237947556,-0.352079367,4.583027541,-0.622077932,6.896586426
1,20120811 7:00,0.183817307,-0.287968765,3.768159879,-0.626258507,6.561375068
1,20120811 8:00,0.187670327,-0.183407425,2.784783735,-0.586775296,6.364980648
1,20120811 9:00,0.15675218,-0.292166483,2.659324865,-0.897995905,6.283741189
1,20120811 10:00,0.154214826,-0.531818019,2.721439306,-1.368542885,5.970614344
1,20120811 11:00,0.071609811,-0.85809519,2.78539873,-1.827012647,5.513149431
1,20120811 12:00,0.02621934,-1.034780956,2.519106128,-2.169819825,5.148754966
1,20120811 13:00,0.071985716,-1.108050216,2.300168099,-2.39649991,4.897937996
1,20120811 14:00,0.072549572,-0.820315728,1.904111666,-2.265973058,4.872698553
1,20120811 15:00,0.058171224,-0.578374527,1.800177602,-1.841412407,4.831684457
1,20120811 16:00,0.056103748,-0.547082448,1.698703516,-1.687660136,4.583233686
1,20120811 17:00,0.0228362,-0.608521775,1.723303294,-1.754084833,4.390782929
1,20120811 18:00,0.026031387,-0.385661111,1.549874856,-1.464696118,4.301656144
1,20120811 19:00,0.035522976,-0.221568498,1.541879928,-1.076831628,4.180191323
1,20120811 20:00,0.012216895,-0.148680849,1.46500562,-0.878951061,3.997205358
1,20120811 21:00,0.004228928,-0.378792117,1.317406949,-1.320234014,3.696698234
1,20120811 22:00,0.025655483,-0.600126339,1.41396108,-1.694627761,3.316529116
1,20120811 23:00,0.018607274,-1.784264423,2.688229605,-2.340758906,3.280247416
1,20120812 0:00,0.005538718,-2.52840534,2.816763447,-3.51178451,3.832360242
1,20120812 1:00,0,-3.39016698,2.521812915,-4.798379743,3.513144826
1,20120812 2:00,0,-2.992402789,2.228909707,-4.214400068,3.051070091
1,20120812 3:00,0.003271543,-2.368644487,1.792478611,-3.325356383,2.427302064
1,20120812 4:00,0.008921859,-2.120087358,1.607487111,-2.902395456,2.123634173
1,20120812 5:00,0.016815852,-2.036385835,1.455453866,-2.822115453,1.891610871
1,20120812 6:00,0.011462148,-1.897732444,1.163082243,-2.782204824,1.628037658
